oa_code,statistic_type,statistic_value
E00059113,weight_max,0.29687500000000044
E00059114,weight_max,0.028831562974203
E00059115,weight_max,0.055084745762711856
E00059116,weight_max,0.07722007722007676
E00059117,weight_max,0.234375
E00059118,weight_max,0.20312499999999967
E00059119,weight_max,0.23437500000000042
E00059120,weight_max,0.07287449392712558
E00059121,weight_max,0.06516290726817028
E00059122,weight_max,0.121794871794872
E00059123,weight_max,0.08992805755395714
E00059124,weight_max,0.09981167608286302
E00059125,weight_max,0.11583011583011642
E00059126,weight_max,0.04097116843702613
E00059127,weight_max,0.28125
E00059128,weight_max,0.128787878787879
E00059129,weight_max,0.10606060606060605
E00059130,weight_max,0.07156308851224166
E00059131,weight_max,0.08333333333333318
E00059132,weight_max,0.05513784461152942
E00059133,weight_max,0.06072874493927126
E00059134,weight_max,0.25000000000000044
E00059135,weight_max,0.15999999999999986
E00059136,weight_max,0.038834951456311106
E00059137,weight_max,0.08399999999999999
E00059138,weight_max,0.15625000000000017
E00059139,weight_max,0.11363636363636351
E00059140,weight_max,0.08333333333333302
E00059141,weight_max,0.09615384615384615
E00059142,weight_max,0.17424242424242475
E00059143,weight_max,0.09848484848484879
E00059144,weight_max,0.06265664160400981
E00059146,weight_max,0.05263157894736862
E00059147,weight_max,0.46874999999999967
E00059148,weight_max,0.15151515151515102
E00059149,weight_max,0.14743589743589722
E00059150,weight_max,0.09615384615384653
E00059151,weight_max,0.09716599190283401
E00059152,weight_max,0.060728744939271495
E00059153,weight_max,0.12179487179487136
E00059154,weight_max,0.05012531328320814
E00059155,weight_max,0.23437500000000003
E00059156,weight_max,0.09599999999999982
E00059157,weight_max,0.022556390977443608
E00059158,weight_max,0.09712230215827379
E00059159,weight_max,0.48437500000000067
E00059160,weight_max,0.05932203389830541
E00059161,weight_max,0.10309278350515488
E00059163,weight_max,0.0769230769230772
E00059164,weight_max,0.046610169491525424
E00059165,weight_max,0.07335907335907282
E00059166,weight_max,0.16666666666666685
E00059167,weight_max,0.05405405405405388
E00059168,weight_max,0.09273182957393544
E00059169,weight_max,0.07017543859649047
E00059170,weight_max,0.037593984962406214
E00059171,weight_max,0.10897435897435857
E00059172,weight_max,0.14285714285714302
E00059173,weight_max,0.16541353383458676
E00059174,weight_max,0.15151515151515105
E00059175,weight_max,0.25000000000000044
E00059176,weight_max,0.2031250000000001
E00059177,weight_max,0.07721280602636482
E00059178,weight_max,0.11363636363636347
E00059179,weight_max,0.17682926829268297
E00059180,weight_max,0.05649717514124301
E00059181,weight_max,0.1827956989247304
E00059182,weight_max,0.14432989690721626
E00059183,weight_max,0.23437499999999967
E00059184,weight_max,0.18181818181818124
E00059185,weight_max,0.11538461538461516
E00059186,weight_max,0.151515151515152
E00059187,weight_max,0.171875
E00059188,weight_max,0.37500000000000033
E00165673,weight_max,0.04761904761904787
E00165674,weight_max,0.3906249999999995
E00165675,weight_max,0.06818181818181818
E00165676,weight_max,0.1027568922305774
E00165677,weight_max,0.09273182957393436
E00165678,weight_max,0.053030303030302865
E00165679,weight_max,0.1893939393939394
E00165680,weight_max,0.07722007722007701
E00165681,weight_max,0.196969696969697
E00165682,weight_max,0.0566801619433195
E00165683,weight_max,0.25373134328358227
E00165684,weight_max,0.06026365348399239
E00165685,weight_max,0.028239202657807577
E00165686,weight_max,0.1290322580645159
E00165687,weight_max,0.06177606177606156
E00165688,weight_max,0.034901365705615195
E00165689,weight_max,0.08333333333333309
E00165690,weight_max,0.2121212121212127
E00165691,weight_max,0.12052730696798561
E00165692,weight_max,0.09848484848484848
E00165693,weight_max,0.1474358974358978
E00165694,weight_max,0.3906250000000004
E00165695,weight_max,0.0751879699248127
E00165696,weight_max,0.384615384615385
E00169576,weight_max,0.3749999999999999
E00169578,weight_max,0.05668016194331983
E00169579,weight_max,0.05339805825242741
E00169581,weight_max,0.06967984934086552
E00169583,weight_max,0.06882591093117381
E00169584,weight_max,1.5
E00169586,weight_max,0.75
E00169587,weight_max,2
E00169589,weight_max,0.036540803897685326
E00169590,weight_max,0.06591337099811723
E00169592,weight_max,0.04611650485436862
E00169593,weight_max,0.1560283687943259
E00169595,weight_max,0.6
E00169597,weight_max,0.06477732793522274
E00169598,weight_max,2.25
E00169600,weight_max,0.18749999999999983
E00169601,weight_max,0.5
E00169603,weight_max,0.5232558139534884
E00169604,weight_max,0.15116279069767477
E00169606,weight_max,0.4
E00169607,weight_max,1.6956521739130437
E00169609,weight_max,2.8
E00169611,weight_max,0.6
E00169612,weight_max,0.8
E00169614,weight_max,6.000000000000001
E00169615,weight_max,0.3181818181818182
E00169617,weight_max,0.6000000000000001
E00169618,weight_max,0.75
E00169620,weight_max,0.1935483870967739
E00169621,weight_max,6.249999999999999
E00169623,weight_max,0.6410256410256414
E00169625,weight_max,9
E00169626,weight_max,0.8000000000000016
E00169628,weight_max,0.7565217391304331
E00169629,weight_max,0.7043478260869555
E00169738,weight_max,0.14516129032258043
E00169739,weight_max,0.20895522388059667
E00169740,weight_max,0.13402061855670144
E00169741,weight_max,0.1185567010309273
E00169742,weight_max,0.2903225806451608
E00169743,weight_max,3
E00169744,weight_max,3.25
E00169745,weight_max,0.12903225806451593
E00169746,weight_max,0.32954545454545514
E00169747,weight_max,0.31428571428571406
E00169748,weight_max,0.28205128205128227
E00169749,weight_max,0.06015037593984962
E00169750,weight_max,0.07766990291262049
E00169751,weight_max,1.0833333333333335
E00169752,weight_max,0.07853403141361298
E00169753,weight_max,0.17730496453900685
E00169754,weight_max,0.13440860215053735
E00169755,weight_max,0.14948453608247392
E00169780,weight_max,0.3846153846153848
E00169782,weight_max,0.2608695652173907
E00169783,weight_max,0.30769230769230765
E00169785,weight_max,0.75
E00169786,weight_max,0.33333333333333354
E00169788,weight_max,0.5130434782608695
E00169789,weight_max,0.5499999999999998
E00169791,weight_max,0.325581395348837
E00169792,weight_max,0.8
E00169794,weight_max,0.5304347826086958
E00169796,weight_max,0.8999999999999996
E00169797,weight_max,0.2869565217391309
E00169799,weight_max,0.31304347826087037
E00169800,weight_max,0.5
E00169802,weight_max,1
E00169803,weight_max,0.5
E00169805,weight_max,0.4871794871794869
E00169806,weight_max,0.46874999999999983
E00169808,weight_max,0.22164948453608185
E00169810,weight_max,0.43589743589743624
E00169811,weight_max,0.4358974358974361
E00169813,weight_max,0.4521739130434793
E00169814,weight_max,0.08510638297872314
E00169816,weight_max,0.6608695652173924
E00169817,weight_max,0.48695652173912923
E00170032,weight_max,0.2820512820512818
E00170034,weight_max,0.6521739130434789
E00170035,weight_max,0.35897435897435914
E00170037,weight_max,0.6956521739130423
E00170038,weight_max,0.3739130434782599
E00170040,weight_max,0.6608695652173915
E00170041,weight_max,0.02702702702702718
E00170043,weight_max,0.1176470588235296
E00170044,weight_max,2.25
E00170046,weight_max,1.3043478260869565
E00170048,weight_max,0.19999999999999993
E00170049,weight_max,1.2608695652173916
E00170051,weight_max,0.5128205128205123
E00170052,weight_max,0.41025641025640996
E00170054,weight_max,0.4521739130434792
E00170055,weight_max,1.4999999999999998
E00170057,weight_max,0.48695652173912907
E00170058,weight_max,4.25
E00170259,weight_max,0.21874999999999975
E00170261,weight_max,0.46153846153846156
E00170262,weight_max,0.9826086956521723
E00170264,weight_max,0.5384615384615379
E00170265,weight_max,0.7179487179487174
E00170267,weight_max,0.743589743589743
E00170268,weight_max,0.7435897435897435
E00170270,weight_max,0.09848484848484873
E00170271,weight_max,4.5
E00170273,weight_max,0.6695652173913049
E00170275,weight_max,2.6
E00170276,weight_max,0.2656249999999998
E00170278,weight_max,0.06818181818181818
E00170326,weight_max,1
E00170327,weight_max,0.640625
E00170329,weight_max,0.5478260869565206
E00170331,weight_max,0.9743589743589743
E00170332,weight_max,2.1304347826086945
E00170433,weight_max,1.608695652173914
E00170435,weight_max,0.07721280602636488
E00170436,weight_max,0.062146892655368144
E00170438,weight_max,0.1212121212121211
E00170439,weight_max,0.0805084745762712
E00170441,weight_max,0.06553398058252427
E00170443,weight_max,0.07524271844660166
E00170444,weight_max,0.06067961165048544
E00170446,weight_max,0.12903225806451613
E00170447,weight_max,0.17424242424242475
E00170449,weight_max,1
E00170450,weight_max,0.08502024291498034
E00170452,weight_max,0.2741935483870972
E00170453,weight_max,0.3124999999999997
E00170455,weight_max,0.14393939393939395
E00170457,weight_max,0.46875000000000044
E00170458,weight_max,0.050847457627118835
E00170459,weight_max,0.08286252354048892
E00170460,weight_max,0.05273069679849292
E00170461,weight_max,0.0885122410546137
E00170462,weight_max,0.08495145631068013
E00170463,weight_max,0.05273069679849389
E00170464,weight_max,0.08737864077669966
E00170465,weight_max,0.0442477876106197
E00170466,weight_max,0.16417910447761194
E00170467,weight_max,0.1612903225806453
E00170468,weight_max,0.12886597938144295
E00170469,weight_max,0.06355932203389852
E00170470,weight_max,0.054613935969868174
E00170471,weight_max,0.08662900188323973
E00170472,weight_max,0.06796116504854409
E00170473,weight_max,0.07038834951456352
E00170474,weight_max,1.7999999999999998
E00170475,weight_max,0.5641025641025638
E00170476,weight_max,0.06310679611650442
E00170564,weight_max,0.07038834951456266
E00170565,weight_max,0.06779661016949198
E00170567,weight_max,0.054613935969868826
E00170568,weight_max,0.32812499999999967
E00170570,weight_max,0.07156308851224188
E00170572,weight_max,0.09848484848484815
E00170573,weight_max,0.5
E00170575,weight_max,0.046285018270401886
E00170576,weight_max,0.7435897435897431
E00170578,weight_max,0.06072874493927104
E00170579,weight_max,0.4153846153846156
E00170581,weight_max,3.3999999999999995
E00170582,weight_max,0.75
E00170584,weight_max,0.11855670103092826
E00170586,weight_max,0.2083333333333331
E00170587,weight_max,0.07038834951456328
E00170589,weight_max,0.05668016194332001
E00170590,weight_max,0.07721280602636535
E00170592,weight_max,0.038610038610038463
E00170593,weight_max,0.03766478342749512
E00170595,weight_max,0.06779661016949129
E00170596,weight_max,0.0913978494623659
E00170598,weight_max,0.10931174089068785
E00170600,weight_max,0.13333333333333358
E00170601,weight_max,0.2061855670103094
E00170603,weight_max,0.14925373134328382
E00170604,weight_max,0.8521739130434769
E00170606,weight_max,0.75
E00170607,weight_max,0.8782608695652181
E00170609,weight_max,0.5
E00170610,weight_max,0.615384615384615
E00170612,weight_max,0.513043478260869
E00170614,weight_max,0.7739130434782622
E00170615,weight_max,0.18817204301075321
E00170617,weight_max,0.5897435897435901
E00170618,weight_max,0.23437499999999983
E00170620,weight_max,0.5897435897435894
E00170621,weight_max,1.25
E00170623,weight_max,0.029748283752860656
E00170887,weight_max,0.07281553398058224
E00170888,weight_max,0.08286252354048909
E00170889,weight_max,0.08980582524271818
E00170890,weight_max,0.18817204301075174
E00056750,weight_sd,0.03423910827413349
E00056751,weight_sd,0.011607515710731323
E00056752,weight_sd,0.020496721558496394
E00056753,weight_sd,0.16480207945808012
E00056754,weight_sd,0.013618180792390541
E00056755,weight_sd,0.023623084677200104
E00056756,weight_sd,0.0189172288435893
E00056757,weight_sd,0.010531718116204845
E00056758,weight_sd,0.015416197347729008
E00056759,weight_sd,0.010512239306251331
E00056760,weight_sd,0.0154697200344814
E00056761,weight_sd,0.01416044971408362
E00056762,weight_sd,0.024468734635228622
E00056763,weight_sd,0.01085115205719932
E00056764,weight_sd,0.017748709077617972
E00056765,weight_sd,0.026565442481843834
E00056766,weight_sd,0.15084853283245309
E00056767,weight_sd,0.022823177374430376
E00056768,weight_sd,0.031244854908594973
E00056769,weight_sd,0.043522483310365866
E00056770,weight_sd,0.041879610668968864
E00056771,weight_sd,0.0328293672911663
E00056772,weight_sd,0.017650877834471904
E00056773,weight_sd,0.013613300657285317
E00056774,weight_sd,0.13681925051549795
E00056775,weight_sd,0.018891293317207323
E00056776,weight_sd,0.04421652478971035
E00056777,weight_sd,0.03331325908947853
E00056778,weight_sd,0.044512913918904724
E00056779,weight_sd,0.0181357397033831
E00056780,weight_sd,0.09735089582341389
E00056781,weight_sd,0.040448269598802704
E00056782,weight_sd,0.027552778013339267
E00056783,weight_sd,0.018796113947501396
E00056784,weight_sd,0.015418116998072271
E00056786,weight_sd,0.04401337771369426
E00056787,weight_sd,0.019852856477696895
E00056788,weight_sd,0.06139488643490211
E00056789,weight_sd,0.1491432291438964
E00056790,weight_sd,0.03728388527001065
E00056792,weight_sd,0.02346419818952944
E00056793,weight_sd,0.011257713814651479
E00056794,weight_sd,0.02398158691469861
E00056795,weight_sd,0.06142406408161923
E00056796,weight_sd,0.06576283503849595
E00056797,weight_sd,0.014746002700625992
E00056798,weight_sd,0.01379767720418224
E00056799,weight_sd,0.030422184370523526
E00056800,weight_sd,0.024731980621647776
E00056801,weight_sd,0.018756489504099225
E00056802,weight_sd,0.021024661928263813
E00056803,weight_sd,0.032832371070337145
E00056804,weight_sd,0.01314762474779269
E00056805,weight_sd,0.04603561182751774
E00056806,weight_sd,0.05040235907239673
E00056807,weight_sd,0.012730605741888812
E00056808,weight_sd,0.014451537650292681
E00056809,weight_sd,0.03704710709058478
E00056810,weight_sd,0.02602697505976776
E00056811,weight_sd,0.01994967057960404
E00056812,weight_sd,0.02490066352975803
E00056813,weight_sd,0.016110410959682433
E00056814,weight_sd,0.021924149987208697
E00056815,weight_sd,0.01774097597373659
E00056816,weight_sd,0.1374245277425227
E00056817,weight_sd,0.021902292483103467
E00056818,weight_sd,0.010124546641267669
E00056819,weight_sd,0.09422713388750313
E00056820,weight_sd,0.01755353617869787
E00056821,weight_sd,0.010031531771592741
E00056822,weight_sd,0.020524079862504544
E00056823,weight_sd,0.022651747382356632
E00056825,weight_sd,0.014112805809792198
E00056827,weight_sd,0.016814144004225165
E00056828,weight_sd,0.00797958456321184
E00056829,weight_sd,0.02864858590387679
E00056830,weight_sd,0.028182751318914984
E00056831,weight_sd,0.012184132402374693
E00056832,weight_sd,0.0138728398174945
E00056833,weight_sd,0.01034803999922633
E00056834,weight_sd,0.02568931849556743
E00056835,weight_sd,0.014765927467669583
E00056836,weight_sd,0.0214961261102335
E00056837,weight_sd,0.016630876938291635
E00056838,weight_sd,0.014992707119313546
E00056839,weight_sd,0.04171348088958411
E00056840,weight_sd,0.055677194527249584
E00056841,weight_sd,0.013542767646127251
E00056842,weight_sd,0.014495867503924058
E00056843,weight_sd,0.021346321718039032
E00056845,weight_sd,0.02591962075561859
E00056846,weight_sd,0.04314319230399251
E00056847,weight_sd,0.06416926751314307
E00056848,weight_sd,0.06568727310042412
E00056849,weight_sd,0.07595726623802951
E00056850,weight_sd,0.01284781538352413
E00056851,weight_sd,0.04035668963918623
E00056852,weight_sd,0.07355770385122505
E00056853,weight_sd,0.016025089558888737
E00056854,weight_sd,0.018806949762974833
E00056855,weight_sd,0.03450036780445456
E00056856,weight_sd,0.010576173658692256
E00056858,weight_sd,0.017424870462133275
E00056859,weight_sd,0.03707936180960567
E00056861,weight_sd,0.012606025863404419
E00056862,weight_sd,0.026839469163398754
E00056863,weight_sd,0.017489988852784556
E00056864,weight_sd,0.029994448567376913
E00056865,weight_sd,0.024392316646079115
E00056866,weight_sd,0.017905153183146314
E00056867,weight_sd,0.018015730117507085
E00056868,weight_sd,0.01984237362108978
E00056869,weight_sd,0.018915528105128324
E00056871,weight_sd,0.02613972303309816
E00056873,weight_sd,0.01952762666831611
E00056874,weight_sd,0.051815668597616
E00056875,weight_sd,0.04054805111276921
E00056876,weight_sd,0.05740904396378493
E00056877,weight_sd,0.02547702521031165
E00056878,weight_sd,0.01666828348971459
E00056879,weight_sd,0.014587122274300781
E00056880,weight_sd,0.03244795740894726
E00056881,weight_sd,0.05175808904978683
E00056882,weight_sd,0.250550272158235
E00056883,weight_sd,0.11601722845353975
E00056884,weight_sd,0.052616502583984294
E00056885,weight_sd,0.031223331734900033
E00056886,weight_sd,0.06391740718925404
E00056887,weight_sd,0.021865582180474064
E00056888,weight_sd,0.05162590607832344
E00056889,weight_sd,0.06371692110222558
E00056890,weight_sd,0.017522917171023094
E00056891,weight_sd,0.0977826357824658
E00056892,weight_sd,0.027311182345861038
E00056893,weight_sd,0.05273742001596823
E00056894,weight_sd,0.05592497343328885
E00056895,weight_sd,0.12597625021060563
E00056897,weight_sd,0.029974916114123486
E00056898,weight_sd,0.07606062039889458
E00056899,weight_sd,0.05112801210308905
E00056900,weight_sd,0.6583144821254416
E00056901,weight_sd,0.10086872968333273
E00056902,weight_sd,0.0409327592402243
E00056903,weight_sd,0.04521675583934943
E00056904,weight_sd,0.012144233016206525
E00056905,weight_sd,0.018368865886738923
E00056906,weight_sd,0.06273351015438763
E00056907,weight_sd,0.058776989148642884
E00056908,weight_sd,0.04572062649949408
E00056909,weight_sd,0.08543800126834383
E00056910,weight_sd,0.08043673986534558
E00056911,weight_sd,0.044322901314840214
E00056912,weight_sd,0.026191176878562997
E00056913,weight_sd,0.015056134797464808
E00056914,weight_sd,0.022493633749381733
E00056915,weight_sd,0.018315037337674842
E00056916,weight_sd,0.1494338468357015
E00056917,weight_sd,0.019061360403968344
E00056918,weight_sd,0.017221321613666598
E00056919,weight_sd,0.028256379174550875
E00056920,weight_sd,0.014146148400643009
E00056921,weight_sd,0.01515783374629327
E00056922,weight_sd,0.012297204335336043
E00056923,weight_sd,0.022083387938504097
E00056924,weight_sd,0.023136811742083516
E00056925,weight_sd,0.020145692244511574
E00056926,weight_sd,0.050511468756626265
E00056927,weight_sd,0.016958063396080712
E00056928,weight_sd,0.025952696685456307
E00056929,weight_sd,0.017017064631093044
E00056930,weight_sd,0.045296448512371384
E00056931,weight_sd,0.017332183750817104
E00056932,weight_sd,0.014240374124021732
E00056933,weight_sd,0.010963798265701256
E00056934,weight_sd,0.01565458293137836
E00056935,weight_sd,0.01173251199199917
E00056936,weight_sd,0.012620473543821493
E00056937,weight_sd,0.10009380906631496
E00056938,weight_sd,0.021815180220737723
E00056939,weight_sd,0.018368973490333222
E00056940,weight_sd,0.014173194252667946
E00056941,weight_sd,0.024842021335177687
E00056942,weight_sd,0.01485065401200442
E00056943,weight_sd,0.012727864125992262
E00056944,weight_sd,0.16613782596777246
E00056945,weight_sd,0.023937535691090413
E00056946,weight_sd,0.10901836960787051
E00056947,weight_sd,0.015747640064853064
E00056948,weight_sd,0.0224409121056567
E00056949,weight_sd,0.029022538972465924
E00056950,weight_sd,0.017619015231713473
E00056951,weight_sd,0.026298957285898743
E00056952,weight_sd,0.017405073733497554
E00056953,weight_sd,0.0292882168657916
E00056954,weight_sd,0.1041977364549577
E00056955,weight_sd,0.013644943174279662
E00056956,weight_sd,0.15310170602057355
E00056957,weight_sd,0.014567590382673528
E00056958,weight_sd,0.0629249580114472
E00056959,weight_sd,0.08819763312324976
E00056960,weight_sd,0.12377515167015504
E00056961,weight_sd,0.09476042580468376
E00056962,weight_sd,0.03410362922876082
E00056963,weight_sd,0.019680924800336175
E00056964,weight_sd,0.018677465478223004
E00056965,weight_sd,0.016581344497757042
E00056966,weight_sd,0.07285903508514678
E00056967,weight_sd,0.014399993403768756
E00056968,weight_sd,0.02696877777263689
E00056969,weight_sd,0.11925174586924066
E00056970,weight_sd,0.014756355388317852
E00056971,weight_sd,0.013525589389375911
E00056972,weight_sd,0.006948436083072524
E00056973,weight_sd,0.017321350142037784
E00056974,weight_sd,0.03708367089442237
E00056975,weight_sd,0.12735224162393866
E00056976,weight_sd,0.02676789809035073
E00056977,weight_sd,0.07909733990681421
E00056978,weight_sd,0.019089489071732926
E00056979,weight_sd,0.023885004770447762
E00056981,weight_sd,0.03232164693825095
E00056982,weight_sd,0.03310378586670437
E00056983,weight_sd,0.01803109341726119
E00056984,weight_sd,0.06576237265420394
E00056985,weight_sd,0.014644180339601378
E00056986,weight_sd,0.024141167116598222
E00056987,weight_sd,0.017901718541667264
E00056988,weight_sd,0.03768522675875702
E00056989,weight_sd,0.022313955717088656
E00056990,weight_sd,0.017628204139337175
E00056991,weight_sd,0.047330793748106226
E00056992,weight_sd,0.04400465023138309
E00056993,weight_sd,0.04343985844105774
E00056994,weight_sd,0.06560935580525193
E00056995,weight_sd,0.05078254722921156
E00056997,weight_sd,0.031904985812573804
E00056998,weight_sd,0.5906028743303354
E00056999,weight_sd,0.04563870653856047
E00057000,weight_sd,0.013442364297246328
E00057001,weight_sd,0.0564467267297436
E00057002,weight_sd,0.05550933085487531
E00057003,weight_sd,0.08576173826297055
E00057004,weight_sd,0.013936071739010484
E00057005,weight_sd,0.0999823417855644
E00057006,weight_sd,0.01574249439908558
E00057007,weight_sd,0.018754994441515023
E00057008,weight_sd,0.022800477013778925
E00057009,weight_sd,0.035640869843748035
E00057010,weight_sd,0.010017476505247654
E00057011,weight_sd,0.022464434065055657
E00057012,weight_sd,0.04085804567025212
E00057013,weight_sd,0.02368969806119321
E00057014,weight_sd,0.05017875307145852
E00057015,weight_sd,0.05443701454474636
E00057016,weight_sd,0.03555919443965284
E00057017,weight_sd,0.058293670394343584
E00057018,weight_sd,0.016894381749053018
E00057019,weight_sd,0.09830908235497993
E00057020,weight_sd,0.38493795009576554
E00057021,weight_sd,0.014238285166522873
E00057022,weight_sd,0.02953430465831235
E00057023,weight_sd,0.050584885987050306
E00057024,weight_sd,0.11954473843230427
E00057025,weight_sd,0.017977115899065522
E00057026,weight_sd,0.02324229694783628
E00057027,weight_sd,0.06227770641484448
E00057028,weight_sd,0.034252988030487694
E00057029,weight_sd,0.41325447653920855
E00057030,weight_sd,0.6929181865349588
E00057031,weight_sd,0.05459529502059618
E00057032,weight_sd,0.05989549635105471
E00057033,weight_sd,0.4580440076853791
E00057034,weight_sd,0.0891118292063191
E00057035,weight_sd,0.06747223350682773
E00057036,weight_sd,0.05063628270767098
E00057037,weight_sd,0.03728619424732224
E00057038,weight_sd,0.04710464614728659
E00057039,weight_sd,0.06857622473422481
E00057040,weight_sd,0.013996855085149064
E00057041,weight_sd,0.06898196594315284
E00057042,weight_sd,0.0433200770986055
E00057043,weight_sd,0.03804637059941344
E00057044,weight_sd,0.033371623211525016
E00057045,weight_sd,0.023632019710717423
E00057046,weight_sd,0.024958711311380673
E00057047,weight_sd,0.057644543065322254
E00057048,weight_sd,0.02046745909506394
E00057049,weight_sd,0.01938923814664034
E00057050,weight_sd,0.062329199014864715
E00057051,weight_sd,0.020738945646710572
E00057052,weight_sd,0.02911381021943918
E00057053,weight_sd,0.033771878718504664
E00057054,weight_sd,0.01741465832979858
E00057055,weight_sd,0.025929378822887768
E00057056,weight_sd,0.018980754334728803
E00057057,weight_sd,0.009708346295996116
E00057058,weight_sd,0.019940939132510445
E00057059,weight_sd,0.028007457549441908
E00057060,weight_sd,0.017466064861594553
E00057062,weight_sd,0.02066419664083751
E00057063,weight_sd,0.012267806312664616
E00057064,weight_sd,0.014637201091355717
E00057065,weight_sd,0.017388310683702553
E00057066,weight_sd,0.20493485816960383
E00057067,weight_sd,0.019784627576493775
E00057068,weight_sd,0.054213522020451696
E00057069,weight_sd,0.009777662067003505
E00057070,weight_sd,0.014223232783264232
E00057071,weight_sd,0.031794092121971054
E00057072,weight_sd,0.01378394501019447
E00057073,weight_sd,0.012556859060042447
E00057074,weight_sd,0.04445955345856649
E00057075,weight_sd,0.01816711242064624
E00057076,weight_sd,0.0409666009786856
E00057077,weight_sd,0.015257725848606702
E00057078,weight_sd,0.0162025447329267
E00057079,weight_sd,0.020284685828273856
E00057080,weight_sd,0.0430479193471129
E00057081,weight_sd,0.03343460063830702
E00057082,weight_sd,0.02120551527562027
E00057083,weight_sd,0.04066752114003112
E00057084,weight_sd,0.00930078123938534
E00057085,weight_sd,0.024881874249850083
E00057086,weight_sd,0.021941990032669674
E00057087,weight_sd,0.02124202188294398
E00057088,weight_sd,0.03080812631174522
E00057089,weight_sd,0.06952173638810459
E00057090,weight_sd,0.041468248134009456
E00057091,weight_sd,0.02344052459541327
E00057092,weight_sd,0.03844519981675263
E00057093,weight_sd,0.14750304941896383
E00057094,weight_sd,0.014387773264274832
E00057095,weight_sd,0.06418480427186517
E00057096,weight_sd,0.0597564453756794
E00057097,weight_sd,0.048813859069031594
E00057098,weight_sd,0.03321973678279432
E00057099,weight_sd,0.016075962217106783
E00057100,weight_sd,0.038423212830556906
E00057101,weight_sd,0.008199453488501563
E00057102,weight_sd,0.040068428788902766
E00057103,weight_sd,0.007614835455966426
E00057104,weight_sd,0.13043872293353134
E00057105,weight_sd,0.0076475866013164745
E00057106,weight_sd,0.08336236455311816
E00057107,weight_sd,0.021948303886825594
E00057108,weight_sd,0.03299832070654921
E00057109,weight_sd,0.017419034416914145
E00057110,weight_sd,0.1550266133430525
E00057111,weight_sd,0.027225271222356053
E00057112,weight_sd,0.07545857695551958
E00057113,weight_sd,0.00972007786886031
E00057114,weight_sd,0.018243738877985423
E00057115,weight_sd,0.026918428713882406
E00057116,weight_sd,0.029820969055048725
E00057117,weight_sd,0.018550649232568304
E00057118,weight_sd,0.01864610837536584
E00057119,weight_sd,0.030347568622574525
E00057120,weight_sd,0.08852936574281685
E00057121,weight_sd,0.01705350577174492
E00057122,weight_sd,0.055722366987777605
E00057123,weight_sd,0.014691727378130027
E00057124,weight_sd,0.42040035034993206
E00057125,weight_sd,0.0533421346344818
E00057126,weight_sd,0.03468674205533317
E00057127,weight_sd,0.046413459100091176
E00057128,weight_sd,0.011567676535393435
E00057129,weight_sd,0.04191637801164877
E00057130,weight_sd,0.041173697575647594
E00057131,weight_sd,0.03482321801847721
E00057132,weight_sd,0.023452879269709185
E00057133,weight_sd,0.032843680986874006
E00057134,weight_sd,0.03947665114929111
E00057135,weight_sd,0.055734712051398294
E00057136,weight_sd,0.019696825127896833
E00057137,weight_sd,0.04325082973979097
E00057138,weight_sd,1.3888078064583633
E00057139,weight_sd,0.02054934851322865
E00057140,weight_sd,0.39754710065172794
E00057141,weight_sd,0.38491855327485863
E00057142,weight_sd,0.013110283549612736
E00057144,weight_sd,0.013795823638662469
E00057145,weight_sd,0.06377881621118346
E00057146,weight_sd,0.1248154620930913
E00057147,weight_sd,0.04039373741770276
E00057148,weight_sd,0.043520900124789305
E00057149,weight_sd,0.041041028510797904
E00057150,weight_sd,0.03061999713594364
E00057151,weight_sd,0.0589397186178826
E00057152,weight_sd,0.025383442374276793
E00057153,weight_sd,0.18100160966192286
E00057154,weight_sd,0.041193390949027714
E00057155,weight_sd,0.04142972855649083
E00057156,weight_sd,0.08199486404799096
E00057157,weight_sd,0.02664921550798357
E00057158,weight_sd,0.08959933642822562
E00057159,weight_sd,0.020573492853884105
E00057160,weight_sd,0.026154214641606294
E00057161,weight_sd,0.03328511347248221
E00057162,weight_sd,0.04308503975121112
E00057163,weight_sd,0.03953685921974192
E00057164,weight_sd,0.16749888000883167
E00057165,weight_sd,0.30993638274375784
E00057166,weight_sd,0.03713506546756153
E00057167,weight_sd,0.06981272102164562
E00057169,weight_sd,0.4766945410053357
E00057170,weight_sd,0.14198441804761877
E00057171,weight_sd,0.028767510575082842
E00057172,weight_sd,0.07867618651020163
E00057173,weight_sd,0.09845379777845244
E00057175,weight_sd,0.9032470911768078
E00057176,weight_sd,0.25353190837402506
E00057177,weight_sd,0.6361586377250947
E00057178,weight_sd,0.057160225629681115
E00057179,weight_sd,0.09067270222346033
E00057180,weight_sd,0.021287177139771154
E00057181,weight_sd,0.1865601719005382
E00057182,weight_sd,0.09054035990779123
E00057183,weight_sd,0.06199802782860805
E00057184,weight_sd,0.0060056458711311884
E00057185,weight_sd,0.050497694246409534
E00057186,weight_sd,0.12245622782062182
E00057187,weight_sd,0.019111860436479926
E00057188,weight_sd,0.032644732386627344
E00057189,weight_sd,0.06083764246375954
E00057190,weight_sd,0.36638743560316905
E00057191,weight_sd,0.011632849598453367
E00057192,weight_sd,0.015371996351659046
E00057193,weight_sd,0.00831106129739412
E00057194,weight_sd,0.037647871228696866
E00057195,weight_sd,0.0160749614262474
E00057196,weight_sd,0.030921414033786062
E00057197,weight_sd,0.007624445803656711
E00057198,weight_sd,0.05782572139028893
