geo_type,region,transportation_type,alternative_name,sub_region,country,date,score
city,Nottingham,walking,NA,England,United Kingdom,2020-08-22,123.76
city,Nottingham,walking,NA,England,United Kingdom,2020-08-23,71.1
city,Nottingham,walking,NA,England,United Kingdom,2020-08-24,100.44
city,Nottingham,walking,NA,England,United Kingdom,2020-08-25,99.22
city,Nottingham,walking,NA,England,United Kingdom,2020-08-26,113.24
city,Nottingham,walking,NA,England,United Kingdom,2020-08-27,98.94
city,Nottingham,walking,NA,England,United Kingdom,2020-08-28,114.29
city,Nottingham,walking,NA,England,United Kingdom,2020-08-29,139.13
city,Nottingham,walking,NA,England,United Kingdom,2020-08-30,111.79
city,Nottingham,walking,NA,England,United Kingdom,2020-08-31,97.51
city,Nottingham,walking,NA,England,United Kingdom,2020-09-01,112.61
city,Nottingham,walking,NA,England,United Kingdom,2020-09-02,104.81
city,Nottingham,walking,NA,England,United Kingdom,2020-09-03,107.85
city,Nottingham,walking,NA,England,United Kingdom,2020-09-04,124
city,Nottingham,walking,NA,England,United Kingdom,2020-09-05,154.07
city,Nottingham,walking,NA,England,United Kingdom,2020-09-06,91.8
city,Nottingham,walking,NA,England,United Kingdom,2020-09-07,112.69
city,Nottingham,walking,NA,England,United Kingdom,2020-09-08,119.74
city,Nottingham,walking,NA,England,United Kingdom,2020-09-09,114.53
city,Nottingham,walking,NA,England,United Kingdom,2020-09-10,107.12
city,Nottingham,walking,NA,England,United Kingdom,2020-09-11,128.16
city,Nottingham,walking,NA,England,United Kingdom,2020-09-12,174.17
city,Nottingham,walking,NA,England,United Kingdom,2020-09-13,108.72
city,Nottingham,walking,NA,England,United Kingdom,2020-09-14,127.77
city,Nottingham,walking,NA,England,United Kingdom,2020-09-15,129.48
city,Nottingham,walking,NA,England,United Kingdom,2020-09-16,135.48
city,Nottingham,walking,NA,England,United Kingdom,2020-09-17,148.31
city,Nottingham,walking,NA,England,United Kingdom,2020-09-18,190.26
city,Nottingham,walking,NA,England,United Kingdom,2020-09-19,252.33
city,Nottingham,walking,NA,England,United Kingdom,2020-09-20,200.4
city,Nottingham,walking,NA,England,United Kingdom,2020-09-21,216.05
city,Nottingham,walking,NA,England,United Kingdom,2020-09-22,211.42
city,Nottingham,walking,NA,England,United Kingdom,2020-09-23,195.95
city,Nottingham,walking,NA,England,United Kingdom,2020-09-24,185.1
city,Nottingham,walking,NA,England,United Kingdom,2020-09-25,235.18
city,Nottingham,walking,NA,England,United Kingdom,2020-09-26,282.12
city,Nottingham,walking,NA,England,United Kingdom,2020-09-27,193.24
city,Nottingham,walking,NA,England,United Kingdom,2020-09-28,204.62
city,Nottingham,walking,NA,England,United Kingdom,2020-09-29,215.85
city,Nottingham,walking,NA,England,United Kingdom,2020-09-30,197.73
city,Nottingham,walking,NA,England,United Kingdom,2020-10-01,186.18
city,Nottingham,walking,NA,England,United Kingdom,2020-10-02,201.06
city,Nottingham,walking,NA,England,United Kingdom,2020-10-03,201.87
city,Nottingham,walking,NA,England,United Kingdom,2020-10-04,141.99
city,Nottingham,walking,NA,England,United Kingdom,2020-10-05,137.61
city,Nottingham,walking,NA,England,United Kingdom,2020-10-06,136.25
city,Nottingham,walking,NA,England,United Kingdom,2020-10-07,142.32
city,Nottingham,walking,NA,England,United Kingdom,2020-10-08,129.26
city,Nottingham,walking,NA,England,United Kingdom,2020-10-09,136.16
city,Nottingham,walking,NA,England,United Kingdom,2020-10-10,153.76
city,Nottingham,walking,NA,England,United Kingdom,2020-10-11,104.82
city,Nottingham,walking,NA,England,United Kingdom,2020-10-12,105.8
city,Nottingham,walking,NA,England,United Kingdom,2020-10-13,117.74
city,Nottingham,walking,NA,England,United Kingdom,2020-10-14,120.48
city,Nottingham,walking,NA,England,United Kingdom,2020-10-15,123.36
city,Nottingham,walking,NA,England,United Kingdom,2020-10-16,139.07
city,Nottingham,walking,NA,England,United Kingdom,2020-10-17,154.09
city,Nottingham,walking,NA,England,United Kingdom,2020-10-18,109.42
city,Nottingham,walking,NA,England,United Kingdom,2020-10-19,124.18
city,Nottingham,walking,NA,England,United Kingdom,2020-10-20,139.62
city,Nottingham,walking,NA,England,United Kingdom,2020-10-21,131.16
city,Nottingham,walking,NA,England,United Kingdom,2020-10-22,130.15
city,Nottingham,walking,NA,England,United Kingdom,2020-10-23,143.56
city,Nottingham,walking,NA,England,United Kingdom,2020-10-24,126
city,Nottingham,walking,NA,England,United Kingdom,2020-10-25,103.04
city,Nottingham,walking,NA,England,United Kingdom,2020-10-26,118.8
city,Nottingham,walking,NA,England,United Kingdom,2020-10-27,122.64
city,Nottingham,walking,NA,England,United Kingdom,2020-10-28,137.34
city,Nottingham,walking,NA,England,United Kingdom,2020-10-29,109.49
city,Nottingham,walking,NA,England,United Kingdom,2020-10-30,122.05
city,Nottingham,walking,NA,England,United Kingdom,2020-10-31,107.12
city,Nottingham,walking,NA,England,United Kingdom,2020-11-01,79.03
city,Nottingham,walking,NA,England,United Kingdom,2020-11-02,110.59
city,Nottingham,walking,NA,England,United Kingdom,2020-11-03,116.35
city,Nottingham,walking,NA,England,United Kingdom,2020-11-04,135.59
city,Nottingham,walking,NA,England,United Kingdom,2020-11-05,81.7
city,Nottingham,walking,NA,England,United Kingdom,2020-11-06,94.35
city,Nottingham,walking,NA,England,United Kingdom,2020-11-07,87.52
city,Nottingham,walking,NA,England,United Kingdom,2020-11-08,70.31
city,Nottingham,walking,NA,England,United Kingdom,2020-11-09,90.7
city,Nottingham,walking,NA,England,United Kingdom,2020-11-10,96.02
city,Nottingham,walking,NA,England,United Kingdom,2020-11-11,97.02
city,Nottingham,walking,NA,England,United Kingdom,2020-11-12,91.75
city,Nottingham,walking,NA,England,United Kingdom,2020-11-13,102.77
city,Nottingham,walking,NA,England,United Kingdom,2020-11-14,84.28
city,Nottingham,walking,NA,England,United Kingdom,2020-11-15,62.93
city,Nottingham,walking,NA,England,United Kingdom,2020-11-16,83.18
city,Nottingham,walking,NA,England,United Kingdom,2020-11-17,88.81
city,Nottingham,walking,NA,England,United Kingdom,2020-11-18,91.88
city,Nottingham,walking,NA,England,United Kingdom,2020-11-19,89.8
city,Nottingham,walking,NA,England,United Kingdom,2020-11-20,97.03
city,Nottingham,walking,NA,England,United Kingdom,2020-11-21,88.39
city,Nottingham,walking,NA,England,United Kingdom,2020-11-22,71.37
city,Nottingham,walking,NA,England,United Kingdom,2020-11-23,82.89
city,Nottingham,walking,NA,England,United Kingdom,2020-11-24,90.4
city,Nottingham,walking,NA,England,United Kingdom,2020-11-25,88.85
city,Nottingham,walking,NA,England,United Kingdom,2020-11-26,84.62
city,Nottingham,walking,NA,England,United Kingdom,2020-11-27,98.85
city,Nottingham,walking,NA,England,United Kingdom,2020-11-28,90.87
city,Nottingham,walking,NA,England,United Kingdom,2020-11-29,65.62
city,Nottingham,walking,NA,England,United Kingdom,2020-11-30,81.55
city,Nottingham,walking,NA,England,United Kingdom,2020-12-01,84.16
city,Nottingham,walking,NA,England,United Kingdom,2020-12-02,94.06
city,Nottingham,walking,NA,England,United Kingdom,2020-12-03,91.95
city,Nottingham,walking,NA,England,United Kingdom,2020-12-04,98.68
city,Nottingham,walking,NA,England,United Kingdom,2020-12-05,105.49
city,Nottingham,walking,NA,England,United Kingdom,2020-12-06,67.45
city,Nottingham,walking,NA,England,United Kingdom,2020-12-07,79.28
city,Nottingham,walking,NA,England,United Kingdom,2020-12-08,77.8
city,Nottingham,walking,NA,England,United Kingdom,2020-12-09,83
city,Nottingham,walking,NA,England,United Kingdom,2020-12-10,74.22
city,Nottingham,walking,NA,England,United Kingdom,2020-12-11,83.29
city,Nottingham,walking,NA,England,United Kingdom,2020-12-12,73.79
city,Nottingham,walking,NA,England,United Kingdom,2020-12-13,48.59
city,Nottingham,walking,NA,England,United Kingdom,2020-12-14,68.84
city,Nottingham,walking,NA,England,United Kingdom,2020-12-15,72.68
city,Nottingham,walking,NA,England,United Kingdom,2020-12-16,68.8
city,Nottingham,walking,NA,England,United Kingdom,2020-12-17,68.57
city,Nottingham,walking,NA,England,United Kingdom,2020-12-18,73.25
city,Nottingham,walking,NA,England,United Kingdom,2020-12-19,71.41
city,Nottingham,walking,NA,England,United Kingdom,2020-12-20,44.94
city,Nottingham,walking,NA,England,United Kingdom,2020-12-21,61.48
city,Nottingham,walking,NA,England,United Kingdom,2020-12-22,64.43
city,Nottingham,walking,NA,England,United Kingdom,2020-12-23,60.13
city,Nottingham,walking,NA,England,United Kingdom,2020-12-24,47.05
city,Nottingham,walking,NA,England,United Kingdom,2020-12-25,16.66
city,Nottingham,walking,NA,England,United Kingdom,2020-12-26,30.16
city,Nottingham,walking,NA,England,United Kingdom,2020-12-27,41.3
city,Nottingham,walking,NA,England,United Kingdom,2020-12-28,44.27
city,Nottingham,walking,NA,England,United Kingdom,2020-12-29,54.68
city,Nottingham,walking,NA,England,United Kingdom,2020-12-30,57.9
city,Nottingham,walking,NA,England,United Kingdom,2020-12-31,59.4
city,Nottingham,walking,NA,England,United Kingdom,2021-01-01,32.71
city,Nottingham,walking,NA,England,United Kingdom,2021-01-02,45.87
city,Nottingham,walking,NA,England,United Kingdom,2021-01-03,39.43
city,Nottingham,walking,NA,England,United Kingdom,2021-01-04,56.69
city,Nottingham,walking,NA,England,United Kingdom,2021-01-05,55.17
city,Nottingham,walking,NA,England,United Kingdom,2021-01-06,55.93
city,Nottingham,walking,NA,England,United Kingdom,2021-01-07,52.94
city,Nottingham,walking,NA,England,United Kingdom,2021-01-08,63.14
city,Nottingham,walking,NA,England,United Kingdom,2021-01-09,67.08
city,Nottingham,walking,NA,England,United Kingdom,2021-01-10,44.02
city,Nottingham,walking,NA,England,United Kingdom,2021-01-11,59.67
city,Nottingham,walking,NA,England,United Kingdom,2021-01-12,61.61
city,Nottingham,walking,NA,England,United Kingdom,2021-01-13,56.3
city,Nottingham,walking,NA,England,United Kingdom,2021-01-14,54.4
city,Nottingham,walking,NA,England,United Kingdom,2021-01-15,62.92
city,Nottingham,walking,NA,England,United Kingdom,2021-01-16,62.45
city,Nottingham,walking,NA,England,United Kingdom,2021-01-17,50.3
city,Nottingham,walking,NA,England,United Kingdom,2021-01-18,62.94
city,Nottingham,walking,NA,England,United Kingdom,2021-01-19,61.64
city,Nottingham,walking,NA,England,United Kingdom,2021-01-20,57.12
city,Nottingham,walking,NA,England,United Kingdom,2021-01-21,63.05
city,Nottingham,walking,NA,England,United Kingdom,2021-01-22,73.35
city,Nottingham,walking,NA,England,United Kingdom,2021-01-23,64.27
city,Nottingham,walking,NA,England,United Kingdom,2021-01-24,52.24
city,Nottingham,walking,NA,England,United Kingdom,2021-01-25,60.52
city,Nottingham,walking,NA,England,United Kingdom,2021-01-26,60.01
city,Nottingham,walking,NA,England,United Kingdom,2021-01-27,63.8
city,Nottingham,walking,NA,England,United Kingdom,2021-01-28,66.65
city,Nottingham,walking,NA,England,United Kingdom,2021-01-29,75.14
city,Nottingham,walking,NA,England,United Kingdom,2021-01-30,67.2
city,Nottingham,walking,NA,England,United Kingdom,2021-01-31,51.24
city,Nottingham,walking,NA,England,United Kingdom,2021-02-01,69.28
city,Nottingham,walking,NA,England,United Kingdom,2021-02-02,63.23
city,Nottingham,walking,NA,England,United Kingdom,2021-02-03,70.19
city,Nottingham,walking,NA,England,United Kingdom,2021-02-04,66.83
city,Nottingham,walking,NA,England,United Kingdom,2021-02-05,78.45
city,Nottingham,walking,NA,England,United Kingdom,2021-02-06,66.97
city,Nottingham,walking,NA,England,United Kingdom,2021-02-07,50.37
city,Nottingham,walking,NA,England,United Kingdom,2021-02-08,60.57
city,Nottingham,walking,NA,England,United Kingdom,2021-02-09,61.48
city,Nottingham,walking,NA,England,United Kingdom,2021-02-10,69.35
city,Nottingham,walking,NA,England,United Kingdom,2021-02-11,68.71
city,Nottingham,walking,NA,England,United Kingdom,2021-02-12,77.01
city,Nottingham,walking,NA,England,United Kingdom,2021-02-13,73.5
city,Nottingham,walking,NA,England,United Kingdom,2021-02-14,56.89
city,Nottingham,walking,NA,England,United Kingdom,2021-02-15,73.56
city,Nottingham,walking,NA,England,United Kingdom,2021-02-16,69.72
city,Nottingham,walking,NA,England,United Kingdom,2021-02-17,78.63
city,Nottingham,walking,NA,England,United Kingdom,2021-02-18,71.07
city,Nottingham,walking,NA,England,United Kingdom,2021-02-19,76.71
city,Nottingham,walking,NA,England,United Kingdom,2021-02-20,76.58
city,Nottingham,walking,NA,England,United Kingdom,2021-02-21,58.91
city,Nottingham,walking,NA,England,United Kingdom,2021-02-22,70.89
city,Nottingham,walking,NA,England,United Kingdom,2021-02-23,71.37
city,Nottingham,walking,NA,England,United Kingdom,2021-02-24,77.07
city,Nottingham,walking,NA,England,United Kingdom,2021-02-25,79.19
city,Nottingham,walking,NA,England,United Kingdom,2021-02-26,91.08
city,Nottingham,walking,NA,England,United Kingdom,2021-02-27,93.39
city,Nottingham,walking,NA,England,United Kingdom,2021-02-28,73.49
city,Nottingham,walking,NA,England,United Kingdom,2021-03-01,77.79
city,Nottingham,walking,NA,England,United Kingdom,2021-03-02,73.06
city,Nottingham,walking,NA,England,United Kingdom,2021-03-03,77.02
city,Nottingham,walking,NA,England,United Kingdom,2021-03-04,75.25
city,Nottingham,walking,NA,England,United Kingdom,2021-03-05,84.76
city,Nottingham,walking,NA,England,United Kingdom,2021-03-06,83.8
city,Nottingham,walking,NA,England,United Kingdom,2021-03-07,70.85
city,Portsmouth,driving,NA,England,United Kingdom,2020-01-13,100
city,Portsmouth,driving,NA,England,United Kingdom,2020-01-14,106.84
city,Portsmouth,driving,NA,England,United Kingdom,2020-01-15,116.95
city,Portsmouth,driving,NA,England,United Kingdom,2020-01-16,125.71
city,Portsmouth,driving,NA,England,United Kingdom,2020-01-17,106.67
city,Portsmouth,driving,NA,England,United Kingdom,2020-01-18,104.06
city,Portsmouth,driving,NA,England,United Kingdom,2020-01-19,98.19
city,Portsmouth,driving,NA,England,United Kingdom,2020-01-20,110.96
city,Portsmouth,driving,NA,England,United Kingdom,2020-01-21,121.92
city,Portsmouth,driving,NA,England,United Kingdom,2020-01-22,112.6
city,Portsmouth,driving,NA,England,United Kingdom,2020-01-23,107.26
city,Portsmouth,driving,NA,England,United Kingdom,2020-01-24,118.3
city,Portsmouth,driving,NA,England,United Kingdom,2020-01-25,113.47
city,Portsmouth,driving,NA,England,United Kingdom,2020-01-26,95.02
city,Portsmouth,driving,NA,England,United Kingdom,2020-01-27,102.12
city,Portsmouth,driving,NA,England,United Kingdom,2020-01-28,116.86
city,Portsmouth,driving,NA,England,United Kingdom,2020-01-29,109.45
city,Portsmouth,driving,NA,England,United Kingdom,2020-01-30,111.94
city,Portsmouth,driving,NA,England,United Kingdom,2020-01-31,118.41
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-01,120.65
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-02,101.98
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-03,102.41
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-04,106.71
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-05,110.35
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-06,105.57
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-07,110.92
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-08,110.7
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-09,88.19
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-10,104.66
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-11,108.8
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-12,108.7
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-13,107.17
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-14,115.34
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-15,101.42
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-16,95.5
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-17,114.21
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-18,120.7
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-19,117.22
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-20,113.56
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-21,120.55
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-22,105.42
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-23,93.12
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-24,108.36
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-25,108.68
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-26,108.36
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-27,113.33
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-28,125.51
city,Portsmouth,driving,NA,England,United Kingdom,2020-02-29,108.63
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-01,105.96
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-02,118.94
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-03,108.53
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-04,111.8
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-05,117.13
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-06,115.78
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-07,106.41
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-08,95.28
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-09,105.08
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-10,107.08
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-11,102.69
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-12,100.55
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-13,103.11
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-14,95.03
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-15,78.25
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-16,85.37
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-17,73.93
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-18,69.11
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-19,68.76
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-20,71.54
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-21,57.7
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-22,46.87
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-23,54.83
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-24,40.84
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-25,37.05
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-26,36.78
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-27,39.41
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-28,29.87
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-29,25.39
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-30,34.4
city,Portsmouth,driving,NA,England,United Kingdom,2020-03-31,36.92
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-01,36.71
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-02,36.97
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-03,41.41
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-04,35.19
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-05,28.78
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-06,36.91
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-07,38.7
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-08,39.22
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-09,42.36
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-10,37.32
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-11,33.4
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-12,26.34
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-13,31.89
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-14,40.01
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-15,41.59
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-16,41.59
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-17,43.33
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-18,37.55
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-19,33.05
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-20,43.29
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-21,43.32
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-22,44.07
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-23,44.45
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-24,51.18
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-25,42.55
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-26,37.3
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-27,43.45
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-28,44.78
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-29,44.87
city,Portsmouth,driving,NA,England,United Kingdom,2020-04-30,44.61
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-01,51.45
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-02,46.59
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-03,38.16
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-04,45.53
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-05,45.68
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-06,49.26
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-07,54.05
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-08,47.15
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-09,45.69
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-10,41.31
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-11,NA
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-12,NA
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-13,57.95
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-14,60.85
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-15,69.81
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-16,67.77
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-17,60.48
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-18,67.25
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-19,69.53
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-20,76.26
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-21,73.82
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-22,78.5
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-23,71.7
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-24,68.74
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-25,75.49
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-26,79.87
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-27,78.5
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-28,81.68
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-29,92.1
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-30,86.6
city,Portsmouth,driving,NA,England,United Kingdom,2020-05-31,78.6
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-01,88.34
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-02,88.17
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-03,75.47
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-04,75.88
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-05,88.87
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-06,80.92
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-07,73.44
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-08,77.08
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-09,80.04
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-10,77.64
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-11,79.3
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-12,87.27
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-13,89.83
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-14,79.81
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-15,85.99
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-16,89.51
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-17,85.35
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-18,86.13
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-19,96.16
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-20,95.36
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-21,81.23
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-22,91.48
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-23,98.46
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-24,121
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-25,120.06
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-26,108.57
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-27,94.06
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-28,88.63
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-29,91.01
city,Portsmouth,driving,NA,England,United Kingdom,2020-06-30,93.67
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-01,96.51
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-02,96.75
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-03,106.68
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-04,99.05
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-05,96.67
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-06,102.17
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-07,100.18
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-08,100.6
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-09,103.34
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-10,120.52
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-11,111.22
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-12,106.03
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-13,103.82
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-14,104.51
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-15,111.38
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-16,109.6
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-17,127.57
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-18,118.81
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-19,104.35
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-20,114.43
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-21,117.74
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-22,118.15
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-23,121.34
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-24,132.85
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-25,115.82
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-26,110.17
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-27,116.3
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-28,118.36
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-29,122.55
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-30,134.04
city,Portsmouth,driving,NA,England,United Kingdom,2020-07-31,175.86
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-01,131.5
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-02,125.1
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-03,129.41
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-04,125.77
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-05,128.95
city,Portsmouth,driving,NA,England,United Kingdom,2020-08-06,135.8
